Name,Brand,Model,Inches,Price,DisplayType,Display,Resolution,Features,Connectivity,Design
hisense 75u80g 75 inch (190 cm) qled 8k uhd tv,hisense,75u80g 7,75,349990,qled 8k uhd tv,"75"" (190.5 cm), QLED
8K UHD, 7680x4320
120 Hz Refresh Rate",7680x4320,"Apps and Games
Web Browser
Voice Control","Sound Output: 36 W
2 USB Ports
4 HDMI Ports","1676 x 990 x 76 mm
Weight: 37 kg
Colour: Grey"
samsung ua75au8000k 75 inch (190 cm) led 4k tv,samsung,ua75au8000k 7,75,134990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1676.7 x 960.3 x 26.6 mm
Weight: 32.1 kg
Colour: Black"
samsung ua55mu6470u 55 inch (139 cm) led 4k tv,samsung,ua55mu6470u 5,55,106990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1235.2 x 715.1 x 54.8 mm
Weight: 16.9 kg
Colour: Black"
toshiba 85z670mp 85 inch (215 cm) qled 4k tv,toshiba,85z670mp 8,85,249999,qled 4k tv,"85"" (215.9 cm), QLED
4K, 3840x2160
144 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Smart Remote","Sound Output: 61 W
2 USB Ports
4 HDMI Ports","1899 x 1094 x 87 mm
Weight: 42.6 kg
Colour: Black"
haier l55fg 55 inch (139 cm) led 4k tv,haier,l55fg 5,55,34990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 24 W
2 USB Ports
4 HDMI Ports","1226 x 719 x 84 mm
Weight: 10.7 kg
Colour: Black"
samsung ua70cu7700k 70 inch (177 cm) led 4k tv,samsung,ua70cu7700k 7,70,108990,led 4k tv,"70"" (177.8 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control","Sound Output: 20 W
1 USB Ports
3 HDMI Ports","1556.2 x 899.3 x 61.6 mm
Weight: 24.8 kg
Colour: Black"
lloyd 75qx900d 75 inch (190 cm) led 4k tv,lloyd,75qx900d 7,75,114999,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 24 W
2 USB Ports
3 HDMI Ports","1790 x 15.8 x 203 mm
Colour: Black"
lloyd 32hs551d 32 inch (81 cm) led hd-ready tv,lloyd,32hs551d 3,32,16999,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","722 x 427 x 90 mm
Colour: Black"
lg 65uq9000psd 65 inch (165 cm) led 4k tv,lg,65uq9000psd 6,65,84990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","Weight: 21.50 kg
Colour: Black"
samsung qa65q70bak 65 inch (165 cm) qled 4k tv,samsung,qa65q70bak 6,65,179990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
100 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1451.7 x 831.8 x 25.7 mm
Weight: 21.4 kg
Colour: Black"
samsung qa65q80bak 65 inch (165 cm) qled 4k tv,samsung,qa65q80bak 6,65,207990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
100 Hz Refresh Rate",3840x2160,"and Games
Voice Control","Sound Output: 60 W
2 USB Ports
4 HDMI Ports","1446.5 x 829.8 x 54.7 mm
Weight: 24.1 kg
Colour: Other"
panasonic th-32ms670dx 32 inch (81 cm) led hd-ready tv,panasonic,th-32ms670dx 3,32,17780,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Web Browser
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports",Colour: Black
lloyd 43ux900d 43 inch (109 cm) led 4k tv,lloyd,43ux900d 4,43,34889,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
samsung qa65s90cak 65 inch (165 cm) oled 4k tv,samsung,qa65s90cak 6,65,229990,oled 4k tv,"65"" (165.1 cm), OLED
4K, 3840x2160",3840x2160,"and Games
Web Browser","Sound Output: 40 W
2 USB Ports
4 HDMI Ports","1444.3 x 831.7 x 39.9 mm
Weight: 21.1 kg
Colour: Other"
samsung ua43cu7700k 43 inch (109 cm) led 4k tv,samsung,ua43cu7700k 4,43,47400,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control","Sound Output: 20 W
1 USB Ports
3 HDMI Ports","963.9 x 558.9 x 59.6 mm
Weight: 7.7 kg
Colour: Black"
bpl 55u-a4310 55 inch (139 cm) led 4k tv,bpl,55u-a4310 5,55,36490,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Voice Control,"Sound Output: 16 W
1 USB Ports
3 HDMI Ports",Colour: Black
lg oled65b2psa 65 inch (165 cm) oled 4k tv,lg,oled65b2psa 6,65,199990,oled 4k tv,"65"" (165.1 cm), OLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1449 x 832 x 46.9 mm
Weight: 24 kg
Colour: Black"
imee supreme 32sflcs 32 inch (81 cm) led hd-ready tv,imee,supreme 32sflcs 3,32,14299,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","950 x 430 x 60 mm
Weight: 3.9 kg
Colour: Other"
haier le65k6600hqga 65 inch (165 cm) led 4k tv,haier,le65k6600hqga 6,65,108990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160",3840x2160,"Apps and Games
Web Browser
Facebook","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1448 x 837 x 61 mm
Weight: 17 kg
Colour: Black"
vise vs32hga4b 32 inch (81 cm) led hd-ready tv,vise,vs32hga4b 3,32,13990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Voice Control
Smart Remote","2 USB Ports
2 HDMI Ports","722 x 427 x 85 mm
Colour: Black"
lg 43uq7350pta 43 inch (109 cm) led 4k tv,lg,43uq7350pta 4,43,34990,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","957 x 559 x 79.2 mm
Weight: 6.6 kg
Colour: Black"
panasonic th-55mx700dx 55 inch (139 cm) led 4k tv,panasonic,th-55mx700dx 5,55,50800,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160",3840x2160,Voice Control,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
panasonic th-43mx700dx 43 inch (109 cm) led 4k tv,panasonic,th-43mx700dx 4,43,36890,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160",3840x2160,Voice Control,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
lloyd 32hs550e 32 inch (81 cm) led hd-ready tv,lloyd,32hs550e 3,32,14490,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"2 USB Ports
3 HDMI Ports","2 HDMI ports, 1 USB port","720 x 420 x 80 mm
Weight: 3.75 kg
Colour: Black"
samsung ua50cu7700k 50 inch (127 cm) led 4k tv,samsung,ua50cu7700k 5,50,57900,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Skype Compatible","Sound Output: 20 W
1 USB Ports
3 HDMI Ports","1116.8 x 644.2 x 59.9 mm
Weight: 11.4 kg
Colour: Black"
aiwa magnifiq as32hdx1 32 inch (81 cm) led hd-ready tv,aiwa,magnifiq as32hdx1 3,32,13110,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Voice Control","Sound Output: 24 W
2 USB Ports
2 HDMI Ports",Colour: Black
samsung the serif qa55ls01bakl 55 inch (139 cm) qled 4k tv,samsung,the serif qa55ls01bakl 5,55,69990,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
100 Hz Refresh Rate",3840x2160,and Games,"Sound Output: 40 W
2 USB Ports
4 HDMI Ports","1254.9 x 748.3 x 221 mm
Weight: 26.5 kg
Colour: White"
samsung qa65s95cak 65 inch (165 cm) oled 4k tv,samsung,qa65s95cak 6,65,267490,oled 4k tv,"65"" (165.1 cm), OLED
4K, 3840x2160",3840x2160,"and Games
Web Browser
Skype Compatible","Sound Output: 70 W
3 USB Ports
4 HDMI Ports","1443.5 x 829.4 x 11 mm
Weight: 18.9 kg
Colour: Other"
lg 70uq8040psb 70 inch (177 cm) led 4k tv,lg,70uq8040psb 7,70,93990,led 4k tv,"70"" (177.8 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1562 x 907 x 59.9 mm
Weight: 28.4 kg"
feltron ft-3209(sfl) 32 inch (81 cm) led hd-ready tv,feltron,ft-3209(sfl) 3,32,7899,32 inch (81 cm) led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,Apps,"Sound Output: 20 W
2 USB Ports
1 HDMI Ports","723.9 x 440 x 100 mm
Colour: Black"
t-series 32two 300h 32 inch (81 cm) led hd-ready tv,t-series,32two 300h 3,32,11990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
50 Hz Refresh Rate",1366x768,,"2 HDMI ports, 2 USB ports","90 x 480 x 73 mm
Colour: Black"
samsung ua60bu8000k 60 inch (152 cm) led 4k tv,samsung,ua60bu8000k 6,60,81990,led 4k tv,"60"" (152.4 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1353 x 776.8 x 257 mm
Weight: 18.6 kg
Colour: Black"
haier le50k7700hqga 50 inch (127 cm) led 4k tv,haier,le50k7700hqga 5,50,43200,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports",Colour: Black
samsung ua32t4350bk 32 inch (81 cm) led hd-ready tv,samsung,ua32t4350bk 3,32,18990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"1 USB Ports
2 HDMI Ports","2 HDMI ports, 2 USB ports, Wi-Fi",Colour: Black
samsung qa65qn85aak 65 inch (165 cm) qled 4k tv,samsung,qa65qn85aak 6,65,159990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 60 W
2 USB Ports
4 HDMI Ports","1446.3 x 829.3 x 26.9 mm
Weight: 24.2 kg
Colour: Other"
lg 75up8000ptz 75 inch (190 cm) led 4k tv,lg,75up8000ptz 7,75,119990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1678 x 964 x 59.9 mm
Weight: 31.4 kg
Colour: Black"
lg oled65g1ptz 65 inch (165 cm) oled 4k tv,lg,oled65g1ptz 6,65,219990,oled 4k tv,"65"" (165.1 cm), OLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 60 W
3 USB Ports
4 HDMI Ports","1446 x 830 x 19.9 mm
Weight: 29.0 kg
Colour: Black"
samsung ua65au7700k 65 inch (165 cm) led 4k tv,samsung,ua65au7700k 6,65,69990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
1 USB Ports
3 HDMI Ports","1449.4 x 830.3 x 59.9 mm
Weight: 20.6 kg
Colour: Other"
samsung ua65au7500k 65 inch (165 cm) led 4k tv,samsung,ua65au7500k 6,65,90990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
1 USB Ports
3 HDMI Ports","1449.4 x 830.3 x 59.9 mm
Weight: 20.6 kg
Colour: Other"
salora slv-4501su 50 inch (127 cm) led 4k tv,salora,slv-4501su 5,50,33999,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 16 W
2 USB Ports
3 HDMI Ports","1130 x 690 x 72 mm
Weight: 12.5 kg
Colour: Black"
xiaomi mi tv 4 55 inch (139 cm) led 4k tv,xiaomi,mi tv 4 5,55,39999,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Facebook","Sound Output: 16 W
2 USB Ports
3 HDMI Ports","1232.1 x 730.6 x 4.9 mm
Weight: 17.2 kg
Colour: Black"
hyundai uhdhy43wsr4byi5 43 inch (109 cm) led 4k tv,hyundai,uhdhy43wsr4byi5 4,43,25999,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control","Sound Output: 16 W
2 USB Ports
3 HDMI Ports","962 x 567 x 90 mm
Weight: 6.65 kg
Colour: Black"
samsung ua43aue70ak 43 inch (109 cm) led 4k tv,samsung,ua43aue70ak 4,43,34903,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
1 USB Ports
3 HDMI Ports","963.9 x 558.9 x 59.6 mm
Weight: 8.1 kg
Colour: Black"
samsung ua55aue70ak 55 inch (139 cm) led 4k tv,samsung,ua55aue70ak 5,55,48490,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
1 USB Ports
3 HDMI Ports","1230.5 x 707.2 x 59.9 mm
Weight: 13.9 kg
Colour: Black"
samsung qa55qn85cak 55 inch (139 cm) neo qled 4k tv,samsung,qa55qn85cak 5,55,159990,neo qled 4k tv,"55"" (139.7 cm), Neo QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 60 W
2 USB Ports
4 HDMI Ports","1227 x 706 x 26 mm
Colour: Black"
sony bravia kd-75x80k 75 inch (190 cm) led 4k tv,sony,bravia kd-75x80k 7,75,144990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1675 x 962 x 73 mm
Weight: 32.2 kg
Colour: Black"
sony bravia kd-65x75k 65 inch (165 cm) led 4k tv,sony,bravia kd-65x75k 6,65,79990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1463 x 852 x 87 mm
Weight: 21.4 kg
Colour: Black"
sony bravia kd-55x82l 55 inch (139 cm) led 4k tv,sony,bravia kd-55x82l 5,55,75890,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"Web Browser
Skype Compatible
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1233 x 713 x 72 mm
Weight: 15.9 kg
Colour: Black"
sony bravia kd-50x75k 50 inch (127 cm) led 4k tv,sony,bravia kd-50x75k 5,50,54008,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1127 x 662 x 77 mm
Weight: 9.8 kg
Colour: Black"
sony bravia xr-65a80k 65 inch (165 cm) oled 4k tv,sony,bravia xr-65a80k 6,65,199990,oled 4k tv,"65"" (165.1 cm), OLED
4K, 3840x2160
100 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 50 W
2 USB Ports
4 HDMI Ports","1448 x 836 x 53 mm
Weight: 23 kg
Colour: Black"
sony bravia xr-65x90k 65 inch (165 cm) led 4k tv,sony,bravia xr-65x90k 6,65,144990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 30 W
2 USB Ports
4 HDMI Ports","1452 x 834 x 72 mm
Weight: 22.9 kg
Colour: Black"
samsung the frame qa75ls03bak 75 inch (190 cm) qled 4k tv,samsung,the frame qa75ls03bak 7,75,309990,qled 4k tv,"75"" (190.5 cm), QLED
4K, 3840x2160
100 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 40 W
2 USB Ports
4 HDMI Ports","1682.3 x 960.4 x 26.9 mm
Weight: 35.3 kg
Colour: Black"
samsung the frame qa43ls03bak 43 inch (109 cm) qled 4k tv,samsung,the frame qa43ls03bak 4,43,65990,qled 4k tv,"43"" (109.22 cm), QLED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","969.5 x 557.8 x 24.9 mm
Weight: 8.6 kg
Colour: Black"
tcl 55p635 pro 55 inch (139 cm) led 4k tv,tcl,55p635 pro 5,55,38990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 30 W
1 USB Ports
3 HDMI Ports","1230 x 711 x 81 mm
Colour: Black"
sony bravia kd-50x64l 50 inch (127 cm) led 4k tv,sony,bravia kd-50x64l 5,50,50999,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
1 USB Ports
3 HDMI Ports","1127 x 662 x 77 mm
Colour: Black"
samsung ua43te50fak 43 inch (109 cm) led full hd tv,samsung,ua43te50fak 4,43,32990,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
1 USB Ports
2 HDMI Ports","979.9 x 571.9 x 77.3 mm
Weight: 8.0 kg
Colour: Black"
xiaomi smart tv 5a 32 inch (81 cm) led hd-ready tv,xiaomi,smart tv 5a 3,32,12999,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps and Games
Voice Control","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","715 x 423.7 x 82.5 mm
Colour: Black"
xiaomi mi tv 4a 40 inch (101 cm) led full hd tv,xiaomi,mi tv 4a 4,40,19999,led full hd tv,"40"" (101.6 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","905 x 512 x 658 mm
Weight: 7 kg
Colour: Black"
xiaomi a series l43m8-5ain 43 inch (109 cm) led full hd tv,xiaomi,a series l43m8-5ain 4,43,24999,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","955 x 555 x 80.5 mm
Colour: Black"
xiaomi a series l40m8-5ain 40 inch (101 cm) led full hd tv,xiaomi,a series l40m8-5ain 4,40,19999,led full hd tv,"40"" (101.6 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","892.3 x 512.8 x 86.5 mm
Colour: Black"
lg 70ut80506la 70 inch (177 cm) led 4k tv,lg,70ut80506la 7,70,119990,led 4k tv,"70"" (177.8 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1562 x 907 x 59.9 mm
Weight: 27.7 kg
Colour: Black"
lg 43ut80506la 43 inch (109 cm) led 4k tv,lg,43ut80506la 4,43,46990,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","967 x 564 x 57.1 mm
Weight: 8.8 kg
Colour: Black"
lg 65ut80506la 65 inch (165 cm) led 4k tv,lg,65ut80506la 6,65,95990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1454 x 838 x 57.7 mm
Weight: 21.4 kg
Colour: Black"
lg 55ut80506la 55 inch (139 cm) led 4k tv,lg,55ut80506la 5,55,63990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1235 x 715 x 57.5 mm
Weight: 14 kg
Colour: Black"
lg 50ut80506la 50 inch (127 cm) led 4k tv,lg,50ut80506la 5,50,53990,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1121 x 651 x 57.1 mm
Weight: 11.7 kg
Colour: Black"
lg 75ut80506la 75 inch (190 cm) led 4k tv,lg,75ut80506la 7,75,149990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1678 x 964 x 59.9 mm
Weight: 31.4 kg
Colour: Black"
tcl 55p755 pro 55 inch (139 cm) qled 4k tv,tcl,55p755 pro 5,55,44990,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control","Sound Output: 20 W
1 USB Ports
4 HDMI Ports","1224 x 708 x 69.5 mm
Weight: 10.5 kg
Colour: Black"
tcl 50p755 50 inch (127 cm) qled 4k tv,tcl,50p755 5,50,37990,qled 4k tv,"50"" (127 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control","Sound Output: 30 W
1 USB Ports
4 HDMI Ports","1111 x 646 x 68.7 mm
Weight: 8.86 kg
Colour: Black"
tcl 75p755 pro 75 inch (190 cm) qled 4k tv,tcl,75p755 pro 7,75,119990,qled 4k tv,"75"" (190.5 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control","Sound Output: 30 W
1 USB Ports
4 HDMI Ports","1666 x 958 x 69.5 mm
Weight: 22.9 kg
Colour: Black"
tcl 65p755 pro 65 inch (165 cm) qled 4k tv,tcl,65p755 pro 6,65,69990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control","Sound Output: 20 W
1 USB Ports
4 HDMI Ports","1444 x 831 x 69.5 mm
Weight: 15.94 kg
Colour: Black"
tcl 55c655 55 inch (139 cm) qled 4k tv,tcl,55c655 5,55,47990,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control","Sound Output: 35 W
1 USB Ports
4 HDMI Ports","1224 x 708 x 69.5 mm
Weight: 11 kg
Colour: Black"
lg 75ut90506lb 75 inch (190 cm) led 4k tv,lg,75ut90506lb 7,75,169990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1677 x 965 x 30.9 mm
Weight: 33 kg
Colour: Black"
lg 55ut90506lb 55 inch (139 cm) led 4k tv,lg,55ut90506lb 5,55,67990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1236 x 716 x 29.7 mm
Weight: 15 kg
Colour: Black"
lg 43ut90506lb 43 inch (109 cm) led 4k tv,lg,43ut90506lb 4,43,54990,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","968 x 565 x 29.7 mm
Weight: 9.3 kg
Colour: Black"
lg 65ut90506lb 65 inch (165 cm) led 4k tv,lg,65ut90506lb 6,65,109990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1456 x 840 x 29.7 mm
Weight: 23.6 kg
Colour: Black"
tcl 55p655 55 inch (139 cm) led 4k tv,tcl,55p655 5,55,40990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control","Sound Output: 20 W
1 USB Ports
4 HDMI Ports",Colour: Black
tcl 43p755 43 inch (109 cm) led 4k tv,tcl,43p755 4,43,31990,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control","Sound Output: 35 W
1 USB Ports
5 HDMI Ports","956 x 559 x 69.5 mm
Weight: 6.7 kg
Colour: Black"
tcl 43c655 43 inch (109 cm) qled 4k tv,tcl,43c655 4,43,34990,qled 4k tv,"43"" (109.22 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 30 W
1 USB Ports
5 HDMI Ports",Colour: Black
xiaomi a series l32ma-ain 32 inch (81 cm) led hd-ready tv,xiaomi,a series l32ma-ain 3,32,12999,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Voice Control","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","71.5x46.8x8 cm, Weight: 3.55 kg, Colour: Black"
tcl 50c655 50 inch (127 cm) qled 4k tv,tcl,50c655 5,50,39990,qled 4k tv,"50"" (127 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 30 W
2 USB Ports
5 HDMI Ports",Colour: Black
